,emp,slot,activity_type
37568,1,8,2
37569,4,8,0
37570,1,3,0
37571,1,3,0
37572,1,22,0
37573,3,1,0
37574,3,9,3
37575,3,9,3
37576,3,9,3
37577,3,9,3
37578,3,9,3
37579,3,9,3
37580,2,3,0
37581,2,2,0
37582,1,2,0
37583,1,4,0
37584,3,2,0
37585,2,1,0
37586,2,1,0
37587,4,5,0
37588,4,5,0
37589,4,6,0
37590,4,15,0
37591,4,15,0
37592,4,5,0
37593,2,5,0
37594,2,1,0
37595,1,1,0
37596,4,10,0
37597,4,15,8
37598,4,15,8
37599,4,18,10
37600,1,18,0
37601,3,18,4
37602,1,17,4
37603,2,17,8
37604,1,24,0
37605,3,24,0
37606,2,16,0
37607,4,16,0
37608,3,17,0
37609,1,9,2
37610,2,9,2
37611,2,9,0
37612,1,2,0
37613,3,6,0
37614,1,6,0
37615,4,6,0
37616,4,5,0
37617,1,5,0
37618,4,5,0
37619,4,4,0
37620,2,4,0
37621,4,22,0
37622,3,22,3
37623,3,10,3
37624,3,15,3
37625,3,8,3
37626,3,8,3
37627,3,13,3
37628,3,13,0
37629,2,24,0
37630,2,22,0
37631,4,6,0
37632,4,6,0
37633,4,19,0
37634,4,5,0
37635,4,9,0
37636,1,9,2
37637,1,18,2
37638,1,17,2
37639,1,17,2
37640,1,8,2
37641,1,13,2
37642,1,17,2
37643,1,15,2
37644,1,10,2
37645,1,8,0
37646,1,21,0
37647,1,23,0
37648,3,23,0
37649,4,8,0
37650,4,22,0
37651,1,21,0
37652,3,21,0
37653,2,11,2
37654,2,11,2
37655,2,17,8
37656,1,10,2
37657,3,10,3
37658,3,18,0
37659,4,24,0
37660,2,24,0
37661,2,7,0
37662,1,7,0
37663,1,7,0
37664,3,2,0
37665,3,2,0
37666,1,22,0
37667,2,4,0
37668,1,4,0
37669,3,4,0
37670,1,22,0
37671,1,8,0
37672,3,8,0
37673,4,8,0
37674,4,4,0
37675,4,4,0
37676,1,2,0
37677,3,2,0
37678,1,2,0
37679,1,1,0
37680,1,2,0
37681,1,2,0
37682,1,4,0
37683,1,21,0
37684,4,21,0
37685,3,2,0
37686,3,7,0
37687,2,24,0
37688,1,24,8
37689,1,22,8
37690,1,20,0
37691,4,20,0
37692,4,3,0
37693,4,5,0
37694,4,22,0
37695,4,19,0
37696,1,1,0
37697,1,6,0
37698,1,6,0
37699,3,8,0
37700,1,8,2
37701,2,8,0
37702,1,20,0
37703,4,20,0
37704,3,20,0
37705,3,17,3
37706,3,10,3
37707,3,10,3
37708,1,14,3
37709,3,9,3
37710,3,17,3
37711,4,17,0
37712,4,17,0
37713,1,4,0
37714,1,4,0
37715,4,4,0
37716,4,4,0
37717,2,2,0
37718,1,22,0
37719,2,12,2
37720,1,11,2
37721,2,16,2
37722,1,23,0
37723,1,15,0
37724,1,3,0
37725,3,7,0
37726,3,7,0
37727,4,7,0
37728,4,2,0
37729,4,8,0
37730,4,7,0
37731,1,9,0
37732,4,18,3
37733,4,8,0
37734,4,8,0
37735,2,8,0
37736,2,2,0
37737,2,4,0
37738,1,4,0
37739,1,19,8
37740,1,16,6
37741,1,16,2
37742,2,12,8
37743,1,12,2
37744,1,10,2
37745,1,10,6
37746,1,10,6
37747,1,10,6
37748,1,11,6
37749,1,11,0
37750,1,24,0
37751,4,12,0
37752,4,13,0
37753,2,8,0
37754,1,22,0
37755,4,19,0
37756,4,19,0
37757,1,23,0
37758,1,23,0
37759,1,22,0
37760,2,22,8
37761,1,21,8
37762,1,21,0
37763,4,4,0
37764,4,10,0
37765,4,11,4
37766,2,11,5
37767,2,15,5
37768,4,15,4
37769,4,21,0
37770,3,3,0
37771,1,3,0
37772,1,23,0
37773,1,22,0
37774,3,22,0
37775,4,19,0
37776,4,1,0
37777,2,23,0
37778,4,13,0
37779,1,3,0
37780,1,3,0
37781,1,23,0
37782,4,24,0
37783,1,24,0
37784,4,24,0
37785,4,3,0
37786,4,3,0
37787,4,15,0
37788,4,15,0
37789,2,10,2
37790,2,10,2
37791,2,10,0
37792,4,16,4
37793,4,16,4
37794,4,10,4
37795,4,11,0
37796,4,9,8
37797,4,18,8
37798,1,4,0
37799,4,4,0
37800,3,4,0
37801,1,4,0
37802,1,24,0
37803,1,1,0
37804,1,2,0
37805,4,3,0
37806,1,2,0
37807,1,22,0
37808,1,3,0
37809,1,24,0
37810,1,23,0
37811,1,23,0
37812,1,21,0
37813,3,16,3
37814,3,15,3
37815,3,15,0
37816,3,23,0
37817,3,2,0
37818,4,22,0
37819,2,9,0
37820,4,23,0
37821,1,21,0
37822,1,21,0
37823,2,21,0
37824,1,21,0
37825,1,13,0
37826,2,21,0
37827,1,15,2
37828,3,15,2
37829,2,11,2
37830,3,12,3
37831,3,2,0
37832,3,10,0
37833,3,18,3
37834,3,18,0
37835,2,11,0
37836,2,22,0
37837,2,4,0
37838,2,19,0
37839,2,18,0
37840,1,23,0
37841,1,6,0
37842,4,6,0
37843,4,19,0
37844,3,19,0
37845,3,23,0
37846,3,13,2
37847,2,13,2
37848,1,13,6
37849,1,16,6
37850,1,18,8
37851,1,18,8
37852,1,11,0
37853,1,3,2
37854,1,16,2
37855,1,13,2
37856,4,13,0
37857,1,9,0
37858,1,5,0
37859,1,6,0
37860,1,2,0
37861,1,2,0
37862,4,7,0
37863,4,7,0
37864,4,18,0
37865,2,10,0
37866,3,1,0
37867,4,7,0
37868,4,20,8
37869,2,23,0
37870,3,12,0
37871,1,7,0
37872,3,15,0
37873,3,17,0
37874,3,19,8
37875,1,21,8
37876,1,20,8
37877,3,20,0
37878,3,19,0
37879,3,13,0
37880,4,24,0
37881,4,6,0
37882,4,10,0
37883,4,10,3
37884,3,10,3
37885,3,10,3
37886,3,7,0
37887,2,11,0
37888,1,11,6
37889,1,11,2
37890,1,7,0
37891,2,2,0
37892,2,21,0
37893,2,8,2
37894,1,8,2
37895,1,11,2
37896,1,11,2
37897,2,11,0
37898,3,24,0
37899,1,2,0
37900,4,5,0
37901,2,14,0
37902,2,4,0
37903,2,12,0
37904,2,19,0
37905,2,20,0
37906,2,22,0
37907,2,15,2
37908,3,15,0
37909,3,8,0
37910,2,10,0
37911,2,11,6
37912,4,11,5
37913,4,11,0
37914,4,21,0
37915,1,4,0
37916,1,4,0
37917,1,8,2
37918,1,20,2
37919,1,9,2
37920,1,11,2
37921,1,11,2
37922,2,11,2
37923,1,11,8
37924,1,22,8
37925,4,19,8
37926,2,19,4
37927,2,18,0
37928,2,4,0
37929,3,4,0
37930,3,15,0
37931,4,15,0
37932,2,2,0
37933,1,2,0
37934,1,3,0
37935,1,1,0
37936,1,2,0
37937,1,2,0
37938,1,2,0
37939,1,9,0
37940,3,22,0
37941,3,22,8
37942,4,20,8
37943,1,2,0
37944,4,2,0
37945,4,2,0
37946,4,2,0
37947,4,4,0
37948,4,16,0
37949,2,16,0
37950,2,21,0
37951,2,6,0
37952,2,23,0
37953,2,22,0
37954,2,8,0
37955,3,6,0
37956,4,4,0
37957,1,4,0
37958,1,1,0
37959,1,22,0
37960,1,23,0
37961,4,11,0
37962,4,13,0
37963,4,13,0
37964,4,6,0
37965,4,17,0
37966,4,17,9
37967,4,17,0
37968,4,17,0
37969,3,17,12
37970,2,1,0
37971,4,19,0
37972,4,19,0
37973,3,21,0
37974,3,22,0
37975,3,18,0
37976,3,14,0
37977,3,11,3
37978,3,4,0
37979,4,24,0
37980,4,24,0
37981,3,24,0
37982,4,8,0
37983,4,13,0
37984,1,13,4
37985,3,19,0
37986,1,19,0
37987,1,2,0
37988,1,2,0
37989,1,7,0
37990,1,21,0
37991,1,6,0
37992,2,6,0
37993,4,2,0
37994,1,3,0
37995,4,3,0
37996,4,5,0
37997,4,5,0
37998,4,4,0
37999,2,21,0
38000,2,21,0
38001,2,17,0
38002,4,17,0
38003,2,17,4
38004,2,11,2
38005,2,14,0
38006,1,14,0
38007,1,6,0
38008,4,6,0
38009,4,6,0
38010,1,18,0
38011,3,18,0
38012,3,24,0
38013,4,24,0
38014,4,4,0
38015,1,4,0
38016,1,4,0
38017,2,23,0
38018,2,24,0
38019,2,21,0
38020,2,2,0
38021,2,20,2
38022,2,5,0
38023,1,5,0
38024,1,14,0
38025,1,9,0
38026,4,9,0
38027,4,12,4
38028,4,12,8
38029,3,19,8
38030,1,19,0
38031,3,6,0
38032,3,8,0
38033,3,7,0
38034,3,7,0
38035,4,4,0
38036,4,24,0
38037,4,20,0
38038,3,20,0
38039,2,2,0
38040,2,2,0
38041,2,8,0
38042,4,8,0
38043,4,8,0
38044,1,8,2
38045,1,10,2
38046,1,10,2
38047,1,10,2
38048,1,10,2
38049,1,16,2
38050,1,9,0
38051,1,16,2
38052,1,10,2
38053,2,18,2
38054,1,10,2
38055,1,10,2
38056,4,10,0
38057,4,10,5
38058,1,10,0
38059,1,2,0
38060,4,8,0
38061,4,10,0
38062,4,22,0
38063,4,1,0
38064,4,2,0
38065,2,8,0
38066,1,20,0
38067,1,1,0
38068,4,1,0
38069,4,1,0
38070,4,9,0
38071,4,9,0
38072,4,7,0
38073,4,19,0
38074,1,23,0
38075,1,19,8
38076,1,18,8
38077,2,10,2
38078,3,9,2
38079,3,9,3
38080,3,12,0
38081,4,3,0
38082,4,21,0
38083,4,6,0
38084,2,8,0
38085,2,18,0
38086,2,17,0
38087,3,17,0
38088,3,13,0
38089,3,7,0
38090,2,7,0
38091,3,20,0
38092,2,18,0
38093,1,18,0
38094,1,2,0
38095,2,2,0
38096,4,24,0
38097,3,24,0
38098,1,8,0
38099,1,12,2
38100,1,13,8
38101,3,18,8
38102,3,19,8
38103,3,14,8
38104,3,21,0
38105,3,23,0
38106,2,23,0
38107,1,4,0
38108,3,4,0
38109,3,4,0
38110,3,2,0
38111,1,2,0
38112,4,2,0
38113,1,22,0
38114,1,4,0
38115,1,24,0
38116,4,2,0
38117,1,24,0
38118,2,3,0
38119,2,3,0
38120,4,24,0
38121,2,19,0
38122,1,19,8
38123,1,21,0
38124,1,6,0
38125,3,6,0
38126,4,1,0
38127,1,1,0
38128,1,16,0
38129,1,1,0
38130,1,24,0
38131,1,5,0
38132,4,5,0
38133,1,24,0
38134,1,15,0
38135,4,15,0
38136,4,15,4
38137,4,12,0
38138,1,12,0
38139,1,24,0
38140,1,24,0
38141,1,24,0
38142,1,24,0
38143,1,24,0
38144,1,18,9
38145,1,20,9
38146,4,16,9
38147,4,16,0
38148,1,16,0
38149,1,11,2
38150,4,8,2
38151,4,16,8
38152,3,20,8
38153,1,24,0
38154,2,19,0
38155,2,17,0
38156,1,6,0
38157,1,10,2
38158,1,19,2
38159,1,19,0
38160,1,22,0
38161,4,20,0
38162,3,20,0
38163,3,20,0
38164,1,24,0
38165,4,7,0
38166,1,13,0
38167,4,13,8
38168,1,11,4
38169,4,11,4
38170,4,11,0
38171,4,8,0
38172,4,8,0
38173,4,8,0
38174,4,8,0
38175,1,1,0
38176,4,4,0
38177,1,4,0
38178,1,24,0
38179,4,5,0
38180,2,3,0
38181,2,3,0
38182,4,20,0
38183,4,5,0
38184,1,5,0
38185,3,24,0
38186,1,8,0
38187,1,24,0
38188,1,6,0
38189,1,22,8
38190,1,21,8
38191,3,17,0
38192,3,4,0
38193,3,3,0
38194,4,3,0
38195,4,19,0
38196,4,19,0
38197,4,2,0
38198,4,2,0
38199,2,2,0
38200,2,10,0
38201,2,9,0
38202,1,14,2
38203,3,10,5
38204,3,10,3
38205,3,10,3
38206,3,10,3
38207,3,9,3
38208,3,9,3
38209,3,9,3
38210,3,13,3
38211,3,13,8
38212,1,7,0
38213,1,24,0
38214,3,21,0
38215,1,1,0
38216,1,1,0
38217,1,7,0
38218,1,17,0
38219,4,3,0
38220,4,16,0
38221,3,21,8
38222,3,21,0
38223,1,22,0
38224,1,4,0
38225,1,14,0
38226,1,14,4
38227,1,14,4
38228,4,14,0
38229,4,17,0
38230,4,3,0
38231,1,3,0
38232,1,21,0
38233,4,23,0
38234,2,22,0
38235,1,6,0
38236,1,5,0
38237,3,22,0
38238,1,22,0
38239,1,13,0
38240,1,22,0
38241,3,22,0
38242,2,22,8
38243,2,22,8
38244,4,22,0
38245,4,22,0
38246,2,22,0
38247,2,4,0
38248,1,8,0
38249,4,8,0
38250,3,21,0
38251,3,21,0
38252,1,17,0
38253,3,5,0
38254,3,4,0
38255,3,7,0
38256,4,20,0
38257,1,7,0
38258,1,18,0
38259,4,3,0
38260,4,16,0
38261,1,15,0
38262,3,15,0
38263,1,24,0
38264,1,24,0
38265,4,17,0
38266,4,15,0
38267,4,9,0
38268,2,18,0
38269,2,18,2
38270,1,17,0
38271,2,17,0
38272,2,3,0
38273,3,3,0
38274,3,6,0
38275,4,11,0
38276,2,17,0
38277,3,17,0
38278,3,22,0
38279,3,21,0
38280,1,6,0
38281,1,6,0
38282,2,6,0
38283,2,6,0
38284,2,23,0
38285,2,22,0
38286,1,22,0
38287,1,8,6
38288,3,13,5
38289,4,13,5
38290,3,13,3
38291,3,12,0
38292,3,11,0
38293,3,11,3
38294,3,11,0
38295,3,8,2
38296,3,8,0
38297,3,3,0
38298,3,7,0
38299,3,3,0
38300,2,3,0
38301,4,3,0
38302,3,3,0
38303,3,23,0
38304,4,13,0
38305,1,2,0
38306,2,1,0
38307,2,4,0
38308,2,5,0
38309,2,18,0
38310,1,1,0
38311,2,24,0
38312,1,22,8
38313,2,22,8
38314,3,23,8
38315,1,22,8
38316,1,22,0
38317,1,9,0
38318,3,22,0
38319,4,18,0
38320,3,21,0
38321,1,4,0
38322,1,4,0
38323,1,15,8
38324,1,12,0
38325,1,17,0
38326,4,10,0
38327,4,16,0
38328,4,13,0
38329,4,22,0
38330,1,22,0
38331,4,3,0
38332,4,3,0
38333,3,3,0
38334,1,17,0
38335,2,23,0
38336,4,3,0
38337,3,1,0
38338,2,4,0
38339,1,4,0
38340,3,23,0
38341,4,15,0
38342,3,18,2
38343,3,21,0
38344,3,23,0
38345,1,23,0
38346,2,17,0
38347,2,5,0
38348,3,5,0
38349,1,5,0
38350,1,7,2
38351,1,17,2
38352,1,13,2
38353,1,13,2
38354,1,11,2
38355,2,11,2
38356,1,11,2
38357,1,17,2
38358,1,18,2
38359,1,18,6
38360,2,12,0
38361,2,23,8
38362,4,23,0
38363,4,21,0
38364,1,21,0
38365,1,3,0
38366,1,23,0
38367,1,23,0
38368,3,14,0
38369,4,8,0
38370,2,19,0
38371,4,14,5
38372,3,14,0
38373,2,14,2
38374,2,12,0
38375,2,12,4
38376,4,12,4
38377,4,16,4
38378,3,17,3
38379,3,11,3
38380,3,11,3
38381,3,11,3
38382,2,10,2
38383,2,2,0
38384,1,2,0
38385,1,14,0
38386,1,20,0
38387,1,2,0
38388,1,5,0
38389,4,12,0
38390,1,24,0
38391,4,24,0
38392,4,24,0
38393,4,24,0
38394,4,2,0
38395,3,18,0
38396,3,15,2
38397,3,15,5
38398,4,17,5
38399,3,17,0
38400,3,5,0
38401,1,5,0
38402,1,5,0
38403,1,7,2
38404,1,7,2
38405,1,7,0
38406,3,15,0
38407,3,7,0
38408,3,24,0
38409,3,24,0
38410,3,24,0
38411,1,24,0
38412,1,24,0
38413,1,23,0
38414,3,17,0
38415,3,13,0
38416,4,12,0
38417,2,17,8
38418,2,14,3
38419,4,18,0
38420,4,11,0
38421,4,11,4
38422,4,18,0
38423,1,3,0
38424,1,3,0
38425,4,3,0
38426,2,22,0
38427,2,16,8
38428,3,19,0
38429,3,6,0
38430,3,18,0
38431,3,3,0
38432,3,4,0
38433,3,4,0
38434,1,6,0
38435,1,6,0
38436,2,17,0
38437,2,15,10
38438,1,15,2
38439,1,6,0
38440,1,6,0
38441,1,6,0
38442,1,6,0
38443,1,7,0
38444,4,23,0
38445,3,14,3
38446,3,16,0
38447,3,16,0
38448,3,23,0
38449,3,6,0
38450,2,1,0
38451,1,1,0
38452,1,1,0
38453,4,1,0
38454,4,1,0
38455,1,1,0
38456,3,1,0
38457,4,3,0
38458,3,3,0
38459,1,3,0
38460,2,3,0
38461,2,3,0
38462,1,20,6
38463,2,10,6
38464,1,11,2
38465,1,8,0
38466,1,3,0
38467,1,22,0
38468,1,24,0
38469,1,6,0
38470,4,20,0
38471,3,20,0
38472,3,11,8
38473,3,11,3
38474,3,16,0
38475,3,18,0
38476,4,18,0
38477,4,2,0
38478,4,2,0
38479,4,3,0
38480,1,3,0
38481,1,15,0
38482,3,18,2
38483,3,18,0
38484,3,18,3
38485,3,11,2
38486,2,15,2
38487,1,12,2
38488,2,10,2
38489,1,3,0
38490,3,8,0
38491,4,8,0
38492,4,4,0
38493,4,4,0
38494,4,19,0
38495,1,23,0
38496,4,12,0
38497,3,12,0
38498,3,8,0
38499,3,2,0
38500,1,19,0
38501,3,19,0
38502,3,8,0
38503,3,10,3
38504,3,14,3
38505,3,14,0
38506,3,7,0
38507,3,23,0
38508,3,23,0
38509,3,6,0
38510,1,22,8
38511,1,22,0
38512,1,2,0
38513,1,3,0
38514,1,7,0
38515,2,7,0
38516,3,7,0
38517,4,18,0
38518,4,18,0
38519,3,18,0
38520,1,18,2
38521,1,16,2
38522,1,14,2
38523,2,13,2
38524,1,3,0
38525,4,12,0
38526,4,8,0
38527,3,17,0
38528,3,4,0
38529,3,18,0
38530,2,18,0
38531,2,23,0
38532,3,21,0
38533,3,21,0
38534,4,21,0
38535,4,21,0
38536,4,24,0
38537,4,20,0
38538,4,10,0
38539,3,4,0
38540,4,4,0
38541,3,8,0
38542,2,16,0
38543,1,15,8
38544,1,20,0
38545,1,1,0
38546,1,8,0
38547,3,5,0
38548,1,3,0
38549,2,3,0
38550,2,4,0
38551,4,1,0
38552,2,1,0
38553,2,6,0
38554,1,6,0
38555,1,6,0
38556,1,11,0
38557,1,19,0
38558,1,2,0
38559,3,2,0
38560,4,12,0
38561,1,6,0
38562,4,6,0
38563,4,6,0
38564,1,21,0
38565,1,6,0
38566,4,24,0
38567,2,24,0
38568,2,24,0
38569,3,5,0
38570,2,21,0
38571,4,7,0
38572,4,3,0
38573,2,11,0
38574,4,12,0
38575,4,24,0
38576,4,13,8
38577,4,22,0
38578,1,7,0
38579,1,5,0
38580,3,23,0
38581,3,3,0
38582,4,22,0
38583,4,9,0
38584,2,9,0
38585,2,12,2
38586,1,10,2
38587,1,7,2
38588,1,7,0
38589,2,7,0
38590,2,24,0
38591,4,20,0
38592,4,3,0
38593,4,3,0
38594,2,17,0
38595,4,16,0
38596,4,11,0
38597,4,18,0
38598,1,18,0
38599,1,11,2
38600,1,14,6
38601,1,15,6
38602,1,15,2
38603,1,18,4
38604,2,15,0
38605,4,15,0
38606,4,23,0
38607,4,4,0
38608,1,9,0
38609,1,9,2
38610,1,8,2
38611,2,8,2
38612,2,8,2
38613,2,20,8
38614,4,10,8
38615,3,10,0
38616,4,2,0
38617,3,22,0
38618,2,3,0
38619,2,9,0
38620,2,5,0
38621,3,16,3
38622,1,16,2
38623,1,16,2
38624,1,16,2
38625,1,15,2
38626,1,2,0
38627,2,2,0
38628,2,2,0
38629,3,2,0
38630,3,2,0
38631,1,23,0
38632,1,23,0
38633,1,23,8
38634,1,13,2
38635,1,17,2
38636,1,16,2
38637,1,19,2
38638,1,13,2
38639,1,18,2
38640,2,18,0
38641,2,24,0
38642,2,15,0
38643,1,20,0
38644,4,4,0
38645,2,17,0
38646,2,13,2
38647,1,13,8
38648,1,10,2
38649,1,13,2
38650,2,13,4
38651,2,7,0
38652,2,4,0
38653,2,4,0
38654,1,13,0
38655,1,13,0
38656,1,13,0
38657,1,8,0
38658,3,6,0
38659,3,18,0
38660,1,23,0
38661,4,23,0
38662,2,23,0
38663,2,18,0
38664,2,11,0
38665,2,11,2
38666,1,10,2
38667,1,9,0
38668,1,6,0
38669,1,23,0
38670,1,21,0
38671,1,1,0
38672,3,24,0
38673,3,1,0
38674,1,2,0
38675,4,2,0
38676,3,18,0
38677,2,2,0
38678,3,23,0
38679,3,6,0
38680,4,11,0
38681,3,5,0
38682,4,12,0
38683,4,20,0
38684,4,19,0
38685,4,10,0
38686,2,5,0
38687,1,10,0
38688,4,21,0
38689,1,6,0
38690,4,5,0
38691,4,5,0
38692,4,15,8
38693,2,15,0
38694,4,20,0
38695,4,6,0
38696,1,6,0
38697,1,5,2
38698,1,19,0
38699,2,18,0
38700,3,4,0
38701,3,4,0
38702,1,4,0
38703,4,8,0
38704,4,2,0
38705,4,16,0
38706,4,3,0
38707,4,15,0
38708,4,15,0
38709,4,11,0
38710,4,14,0
38711,1,14,2
38712,1,11,8
38713,2,11,0
38714,2,6,0
38715,2,23,0
38716,2,21,0
38717,2,8,0
38718,2,13,2
38719,2,13,8
38720,1,9,2
38721,3,9,2
38722,3,6,0
38723,3,6,0
38724,4,6,0
38725,3,6,0
38726,3,20,0
38727,4,20,8
38728,1,17,8
38729,4,17,8
38730,3,17,3
38731,3,18,0
38732,4,6,0
38733,1,6,0
38734,1,3,0
38735,3,21,0
38736,2,21,0
38737,1,17,0
38738,1,13,2
38739,1,13,0
38740,1,13,2
38741,2,13,0
38742,2,13,7
38743,2,12,7
38744,2,11,2
38745,2,7,2
38746,1,7,0
38747,3,4,0
38748,1,4,0
38749,1,4,0
38750,3,9,3
38751,1,12,0
38752,3,3,0
38753,1,2,0
38754,1,2,0
38755,1,7,0
38756,1,15,2
38757,1,15,2
38758,1,15,2
38759,2,7,2
38760,2,8,2
38761,3,8,0
38762,1,3,0
38763,1,23,0
38764,1,1,0
38765,4,22,0
38766,3,6,0
38767,1,6,0
38768,1,6,0
38769,1,11,2
38770,2,14,2
38771,2,15,2
38772,1,13,2
38773,1,16,2
38774,1,12,6
38775,1,12,2
38776,1,10,2
38777,1,11,2
38778,2,11,2
38779,1,11,0
38780,1,4,0
38781,4,1,0
38782,4,9,0
38783,3,23,0
38784,3,23,0
38785,3,8,0
38786,1,8,0
38787,1,14,6
38788,1,14,2
38789,1,24,8
38790,1,24,8
38791,2,6,0
38792,1,24,0
38793,1,24,0
38794,1,4,0
38795,1,24,0
38796,4,1,0
38797,4,1,0
38798,4,22,0
38799,4,16,0
38800,4,10,5
38801,4,15,5
38802,2,23,5
38803,2,23,0
38804,1,23,0
38805,1,23,0
38806,1,23,0
38807,1,3,0
38808,2,18,0
38809,3,20,8
38810,3,16,3
38811,3,17,3
38812,3,15,3
38813,4,15,0
38814,2,15,4
38815,4,15,12
38816,4,15,0
38817,4,15,0
38818,4,24,0
38819,4,8,0
38820,3,22,2
38821,3,17,0
38822,3,8,3
38823,3,10,3
38824,3,11,3
38825,3,11,3
38826,3,11,3
38827,3,10,3
38828,3,17,3
38829,3,9,0
38830,3,3,0
38831,4,5,0
38832,1,7,0
38833,1,3,0
38834,4,3,0
38835,3,3,0
38836,3,22,0
38837,2,22,0
38838,2,18,0
38839,2,19,4
38840,1,19,0
38841,1,2,0
38842,2,2,0
38843,4,2,0
38844,2,2,0
38845,4,2,0
38846,4,2,0
38847,2,2,0
38848,4,2,0
38849,3,8,0
38850,3,13,0
38851,3,18,0
38852,3,7,0
38853,1,7,0
38854,1,7,6
38855,1,19,0
38856,3,19,2
38857,3,21,0
38858,2,21,0
38859,4,10,0
38860,4,10,8
38861,4,11,4
38862,4,11,4
38863,4,11,4
38864,1,11,2
38865,1,18,2
38866,2,18,2
38867,3,18,4
38868,2,17,4
38869,1,17,4
38870,1,16,4
38871,1,19,0
38872,1,20,0
38873,1,20,0
38874,2,6,0
38875,2,3,0
38876,2,3,0
38877,1,3,0
38878,1,1,0
38879,2,1,0
38880,2,23,0
38881,3,3,0
38882,2,18,0
38883,3,1,0
38884,2,9,0
38885,2,7,0
38886,2,4,0
38887,2,11,2
38888,1,11,2
38889,1,11,2
38890,1,7,2
38891,1,7,2
38892,2,15,2
38893,1,15,6
38894,1,14,2
38895,4,14,0
38896,4,14,8
38897,4,14,0
38898,1,14,2
38899,2,10,0
38900,4,10,0
38901,2,10,2
38902,1,9,2
38903,1,9,2
38904,1,11,2
38905,1,12,2
38906,2,18,2
38907,2,9,2
38908,1,18,2
38909,1,18,7
38910,1,16,6
38911,1,16,2
38912,1,16,2
38913,1,11,2
38914,4,2,0
38915,2,2,0
38916,1,5,0
38917,3,7,0
38918,3,14,0
38919,1,10,3
38920,1,12,0
38921,3,15,0
38922,3,6,0
38923,1,20,0
38924,4,23,0
38925,2,23,0
38926,1,23,0
38927,1,15,0
38928,1,15,2
38929,1,17,2
38930,4,17,0
38931,4,9,4
38932,1,9,8
38933,3,21,8
38934,4,21,8
38935,4,9,0
38936,4,11,0
38937,1,11,2
38938,1,13,2
38939,1,17,2
38940,1,8,0
38941,1,14,2
38942,1,14,2
38943,1,9,0
38944,1,6,0
38945,1,7,0
38946,4,24,0
38947,4,12,0
38948,4,12,0
38949,4,20,0
38950,2,13,10
38951,4,14,8
38952,2,12,0
38953,2,12,2
38954,1,9,0
38955,2,19,0
38956,4,16,0
38957,4,21,0
38958,4,2,0
38959,4,11,0
38960,3,10,0
38961,4,1,0
38962,1,4,0
38963,4,19,0
38964,2,24,0
38965,1,24,0
38966,4,22,0
38967,2,11,0
38968,2,22,8
38969,2,20,0
38970,1,20,0
38971,2,4,0
38972,1,7,0
38973,1,7,0
38974,2,12,2
38975,2,10,2
38976,2,11,8
38977,4,12,8
38978,4,12,9
38979,4,9,9
38980,4,9,0
38981,4,9,8
38982,1,21,0
38983,1,19,0
38984,3,18,8
38985,3,14,0
38986,3,19,0
38987,3,19,8
38988,3,17,3
38989,3,9,0
38990,3,18,0
38991,3,18,0
38992,4,18,0
38993,1,21,0
38994,4,21,0
38995,4,16,8
38996,2,8,0
38997,2,8,2
38998,1,8,2
38999,1,7,2
39000,1,7,0
39001,2,5,0
39002,1,2,0
39003,3,3,0
39004,4,3,0
39005,4,2,0
39006,3,2,0
39007,3,2,0
39008,3,24,0
39009,4,24,0
39010,1,7,0
39011,1,4,0
39012,4,4,0
39013,1,4,0
39014,4,4,0
39015,1,16,2
39016,1,9,2
39017,1,13,2
39018,1,18,2
39019,4,20,0
39020,4,10,0
39021,4,23,0
39022,4,10,0
39023,3,14,0
39024,1,24,0
39025,1,24,0
39026,1,23,0
39027,1,7,0
39028,4,23,0
39029,1,23,0
39030,4,19,0
39031,2,9,8
39032,1,9,0
39033,1,9,0
39034,2,21,0
39035,3,21,0
39036,2,21,0
39037,2,21,0
39038,1,21,0
39039,1,3,0
39040,2,21,0
39041,1,7,0
39042,2,4,0
39043,2,5,0
39044,2,21,0
39045,2,1,0
39046,2,1,0
39047,1,1,0
39048,4,1,0
39049,4,2,0
39050,4,24,0
39051,4,24,0
39052,3,13,0
39053,3,6,0
39054,4,6,0
39055,4,19,0
39056,4,19,4
39057,4,17,0
39058,2,17,0
39059,4,17,0
39060,4,17,8
39061,4,17,0
39062,1,24,0
39063,1,24,0
39064,4,24,8
39065,1,21,8
39066,1,22,8
39067,2,22,0
39068,3,22,0
39069,1,21,0
39070,1,20,0
39071,4,18,0
39072,4,15,0
39073,2,15,0
39074,1,15,2
39075,1,15,2
39076,1,16,2
39077,1,11,2
39078,1,1,0
39079,1,1,0
39080,1,19,0
39081,1,8,0
39082,1,19,0
39083,4,20,0
39084,1,18,0
39085,4,23,0
39086,1,20,0
39087,3,7,0
39088,3,3,0
39089,4,3,0
39090,4,3,0
39091,4,9,0
39092,4,16,0
39093,2,16,0
39094,4,21,0
39095,3,7,0
39096,4,5,0
39097,4,6,0
39098,4,1,0
39099,4,6,0
39100,2,7,0
39101,1,7,0
39102,1,7,0
39103,1,20,0
39104,1,15,10
39105,1,13,10
39106,1,11,2
39107,1,11,2
39108,1,12,2
39109,1,18,2
39110,1,7,0
39111,4,9,0
39112,4,11,8
39113,1,11,2
39114,1,11,2
39115,1,16,2
39116,1,8,0
39117,1,10,2
39118,1,20,0
39119,3,24,0
39120,3,18,0
39121,3,4,0
